siret,siren,nic
82298636000029,822986360,00029
39446820100147,394468201,00147
37951396300023,379513963,00023
90181424400017,901814244,00017
85072638100039,850726381,00039
90183253500016,901832535,00016
90183318600017,901833186,00017
39497533800028,394975338,00028
50522848600047,505228486,00047
75293511400021,752935114,00021
39504180900041,395041809,00041
90187198800027,901871988,00027
90188660600028,901886606,00028
91414109800014,914141098,00014
75051209700015,750512097,00015
75051209700056,750512097,00056
90195186300025,901951863,00025
38749351300023,387493513,00023
85109975400034,851099754,00034
44340081700062,443400817,00062
90205358600019,902053586,00019
90207217200015,902072172,00015
85194442100011,851944421,00011
90207673600013,902076736,00013
79492628700028,794926287,00028
85123057300020,851230573,00020
85138311700013,851383117,00013
33872756300011,338727563,00011
90214921000012,902149210,00012
90216372400013,902163724,00013
90217136200020,902171362,00020
82393118300011,823931183,00011
39839792700102,398397927,00102
39839792700136,398397927,00136
44430025500031,444300255,00031
90222643000012,902226430,00012
90222796600014,902227966,00014
90223493900012,902234939,00012
44391763800035,443917638,00035
90226960400010,902269604,00010
89905501600013,899055016,00013
90229683900019,902296839,00019
90229849600016,902298496,00016
82409268800145,824092688,00145
51014469400039,510144694,00039
90234984400024,902349844,00024
91030800600014,910308006,00014
80166091100026,801660911,00026
85197825400023,851978254,00023
90241139600028,902411396,00028
90241679100017,902416791,00017
91266828200011,912668282,00011
90241733600010,902417336,00010
91487108200014,914871082,00014
91944978500014,919449785,00014
91509620000018,915096200,00018
91954679600013,919546796,00013
91982361700015,919823617,00015
19330023300031,193300233,00031
90246591300017,902465913,00017
90313923600017,903139236,00017
82422814200033,824228142,00033
88311609700014,883116097,00014
90251746500016,902517465,00016
91273345800018,912733458,00018
90251793700014,902517937,00014
82422814200066,824228142,00066
89085833500015,890858335,00015
82422814200074,824228142,00074
44492238900036,444922389,00036
79767307600023,797673076,00023
82422814200082,824228142,00082
85223346900026,852233469,00026
44492238900069,444922389,00069
90255824600028,902558246,00028
79768694600055,797686946,00055
85230410400015,852304104,00015
82422814200116,824228142,00116
82422814200124,824228142,00124
88780490400019,887804904,00019
90260568200027,902605682,00027
82422814200173,824228142,00173
82422814200199,824228142,00199
90261357900017,902613579,00017
90262052500011,902620525,00011
82422814200207,824228142,00207
82422814200231,824228142,00231
84965955200012,849659552,00012
39945394300058,399453943,00058
82422814200272,824228142,00272
90264553000012,902645530,00012
87789400600023,877894006,00023
89274198400025,892741984,00025
90265802000018,902658020,00018
82422814200298,824228142,00298
90268396000014,902683960,00014
90269572500017,902695725,00017
38275478600012,382754786,00012
79797899600016,797978996,00016
79841311800018,798413118,00018
82422814200363,824228142,00363
82422814200371,824228142,00371
82422814200389,824228142,00389
85271986300015,852719863,00015
85277888500016,852778885,00016
79805261900011,798052619,00011
90279948500013,902799485,00013
82422814200488,824228142,00488
90282959700019,902829597,00019
82422814200520,824228142,00520
82422814200538,824228142,00538
82422814200553,824228142,00553
88910700900017,889107009,00017
90287536800018,902875368,00018
85295276100017,852952761,00017
82422814200561,824228142,00561
82422814200595,824228142,00595
90290305300012,902903053,00012
89034821200022,890348212,00022
82422814200629,824228142,00629
90293844800013,902938448,00013
90294263000010,902942630,00010
88916528800024,889165288,00024
82422814200694,824228142,00694
82422814200702,824228142,00702
82422814200710,824228142,00710
90300131100013,903001311,00013
90301141900012,903011419,00012
90301958600010,903019586,00010
90305365000011,903053650,00011
90957654800012,909576548,00012
82422814200843,824228142,00843
82422814200884,824228142,00884
44824689200047,448246892,00047
90314788200026,903147882,00026
90315168600016,903151686,00016
50953679300011,509536793,00011
90318903300017,903189033,00017
90320610000021,903206100,00021
82422814201015,824228142,01015
90321991300014,903219913,00014
90322375800017,903223758,00017
89891616800013,898916168,00013
32420576400016,324205764,00016
40073444800022,400734448,00022
90326732600010,903267326,00010
90326741700025,903267417,00025
82422814201098,824228142,01098
82422814201114,824228142,01114
90327048600017,903270486,00017
32361352100026,323613521,00026
50970861600032,509708616,00032
49098556100011,490985561,00011
82422814201171,824228142,01171
82422814201189,824228142,01189
82422814201197,824228142,01197
82422814201205,824228142,01205
82422814201213,824228142,01213
91833666000017,918336660,00017
88956104900012,889561049,00012
32396166400121,323961664,00121
90335257300013,903352573,00013
32396166400162,323961664,00162
82422814201270,824228142,01270
32396166400170,323961664,00170
89384361500012,893843615,00012
32396166400238,323961664,00238
82422814201312,824228142,01312
90341348200014,903413482,00014
90344380200017,903443802,00017
82422814201361,824228142,01361
90346363600014,903463636,00014
82422814201387,824228142,01387
89017665400014,890176654,00014
82422814201403,824228142,01403
85403148100021,854031481,00021
90353076400013,903530764,00013
90404358500010,904043585,00010
82422814201437,824228142,01437
40120610700062,401206107,00062
82422814201494,824228142,01494
90356620600012,903566206,00012
90356663600010,903566636,00010
79932320900012,799323209,00012
90361116800019,903611168,00019
32441928200896,324419282,00896
82422814201528,824228142,01528
32441928200920,324419282,00920
87765461600029,877654616,00029
82422814201569,824228142,01569
32441928201142,324419282,01142
82422814201601,824228142,01601
82422814201619,824228142,01619
32441928201233,324419282,01233
82422814201643,824228142,01643
32441928201274,324419282,01274
32441928201308,324419282,01308
82422814201676,824228142,01676
90376462900015,903764629,00015
82422814201684,824228142,01684
87797820500020,877978205,00020
32441928201381,324419282,01381
40170923300043,401709233,00043
90380771700017,903807717,00017
40171009000010,401710090,00010
82422814201775,824228142,01775
82422814201783,824228142,01783
90389625600018,903896256,00018
82422814201825,824228142,01825
90391487700027,903914877,00027
19560026700049,195600267,00049
32506291700043,325062917,00043
40207077500042,402070775,00042
90394304100025,903943041,00025
87819381200020,878193812,00020
82422814201932,824228142,01932
90402144100012,904021441,00012
53421475400051,534214754,00051
90405671000026,904056710,00026
19580050300037,195800503,00037
90408766500017,904087665,00017
89515340100024,895153401,00024
90412936800018,904129368,00018
90417459600018,904174596,00018
90420011000016,904200110,00016
90420440100023,904204401,00023
32629834600049,326298346,00049
32629834600056,326298346,00056
80528997200020,805289972,00020
90421169500013,904211695,00013
34959731000086,349597310,00086
88026483300018,880264833,00018
84948889500012,849488895,00012
90436289400027,904362894,00027
82287485500015,822874855,00015
91009758300017,910097583,00017
90440760800028,904407608,00028
90441068500013,904410685,00013
87896405500015,878964055,00015
81901762500024,819017625,00024
80026451700023,800264517,00023
90443952800012,904439528,00012
90445388300012,904453883,00012
19600020200032,196000202,00032
90445916100017,904459161,00017
90447880700012,904478807,00012
87919246600016,879192466,00016
89740940500015,897409405,00015
77555830700093,775558307,00093
90451371000015,904513710,00015
90452009500012,904520095,00012
90452112700012,904521127,00012
89452042800018,894520428,00018
90454389900028,904543899,00028
81517527800010,815175278,00010
90457011600015,904570116,00015
90460595300010,904605953,00010
90463759200018,904637592,00018
90464745000017,904647450,00017
90465348200011,904653482,00011
90467898400017,904678984,00017
90468475000014,904684750,00014
90469485800013,904694858,00013
88110314700016,881103147,00016
90471418500017,904714185,00017
90475486800019,904754868,00019
90475959400024,904759594,00024
90477184700012,904771847,00012
83806155400021,838061554,00021
90478704100014,904787041,00014
49799826000051,497998260,00051
90483833100018,904838331,00018
90483934700013,904839347,00013
90483946100012,904839461,00012
90484182200029,904841822,00029
83069794200027,830697942,00027
90488596900017,904885969,00017
77565757000047,775657570,00047
77565757000377,775657570,00377
91233507200019,912335072,00019
90492038600011,904920386,00011
32844335300078,328443353,00078
90493432000014,904934320,00014
40487427300091,404874273,00091
19691644900024,196916449,00024
40487427300257,404874273,00257
90495986300013,904959863,00013
90496466500015,904964665,00015
90496824500012,904968245,00012
90439226300029,904392263,00029
19700905300020,197009053,00020
82439101500024,824391015,00024
88052003600026,880520036,00026
90500841300015,905008413,00015
90503224900013,905032249,00013
40538900800047,405389008,00047
88056615300016,880566153,00016
90509792900012,905097929,00012
88069465800027,880694658,00027
90510897300017,905108973,00017
88069743800013,880697438,00013
90516807600016,905168076,00016
78035020300011,780350203,00011
88984904800018,889849048,00018
89043712200033,890437122,00033
90519015300015,905190153,00015
40802325700038,408023257,00038
40805858400033,408058584,00033
90519953500014,905199535,00014
90424991900013,904249919,00013
90520202400014,905202024,00014
33208779000058,332087790,00058
82399532900013,823995329,00013
90522898700012,905228987,00012
82478716200026,824787162,00026
90533891900012,905338919,00012
91315484500014,913154845,00014
90534420600024,905344206,00024
88783287100016,887832871,00016
91430855600010,914308556,00010
33237704300051,332377043,00051
92085653100016,920856531,00016
90952182500010,909521825,00010
90535687900023,905356879,00023
90390068600010,903900686,00010
91743823600015,917438236,00015
91974040700011,919740407,00011
81454189200018,814541892,00018
91497573500012,914975735,00012
91434585500011,914345855,00011
92024364900018,920243649,00018
90917654700018,909176547,00018
90538139800015,905381398,00015
19760096800022,197600968,00022
90031592000026,900315920,00026
91449911600012,914499116,00012
92069805700014,920698057,00014
53222292400039,532222924,00039
91815539100017,918155391,00017
90233439000017,902334390,00017
90745824400015,907458244,00015
90745992900010,907459929,00010
88055366400025,880553664,00025
45024643400036,450246434,00036
39296396300047,392963963,00047
19770922300204,197709223,00204
90746796300019,907467963,00019
90747987700017,907479877,00017
82922788300016,829227883,00016
90751754400017,907517544,00017
84762954000018,847629540,00018
82518678600018,825186786,00018
90754789700013,907547897,00013
90424869700016,904248697,00016
19782587000052,197825870,00052
88921246000014,889212460,00014
90763069300014,907630693,00014
88181501300019,881815013,00019
90765644100017,907656441,00017
88860383400019,888603834,00019
51833310900040,518333109,00040
19800049900022,198000499,00022
90766927900032,907669279,00032
90772274800023,907722748,00023
53379320400025,533793204,00025
90962330800022,909623308,00022
80334912500028,803349125,00028
40980167700058,409801677,00058
88191620900011,881916209,00011
90775818900019,907758189,00019
90883760200014,908837602,00014
41895538100052,418955381,00052
90456173500013,904561735,00013
80341269100013,803412691,00013
82759972100020,827599721,00020
90787074500011,907870745,00011
90205802300018,902058023,00018
88234921000014,882349210,00014
90794299900018,907942999,00018
80365573700051,803655737,00051
